timestamp_ms,filename,old_label,num_hands,confidence
1790374226274,1790374226274__sin_evaluar.jpg,sin_evaluar,0,
1790374226425,1790374226425__sin_evaluar.jpg,sin_evaluar,0,
1790374227098,1790374227098__sin_evaluar.jpg,sin_evaluar,0,
1790374227098,1790374227098__sin_gesto.jpg,sin_gesto,0,
1790374227099,1790374227099__sin_evaluar.jpg,sin_evaluar,0,
1790374227324,1790374227324__sin_evaluar.jpg,sin_evaluar,0,
1790374227350,1790374227350__sin_evaluar.jpg,sin_evaluar,0,
1790374227436,1790374227436__sin_evaluar.jpg,sin_evaluar,0,
1790374227702,1790374227702__sin_evaluar.jpg,sin_evaluar,0,
1790374227778,1790374227778__sin_evaluar.jpg,sin_evaluar,0,
1790374227852,1790374227852__sin_evaluar.jpg,sin_evaluar,0,
1790374228048,1790374228048__sin_evaluar.jpg,sin_evaluar,0,
1790374228146,1790374228146__sin_evaluar.jpg,sin_evaluar,0,
1790374228299,1790374228299__sin_evaluar.jpg,sin_evaluar,0,
1790374228441,1790374228441__sin_evaluar.jpg,sin_evaluar,0,
1790374228669,1790374228669__sin_evaluar.jpg,sin_evaluar,0,
1790374228719,1790374228719__sin_evaluar.jpg,sin_evaluar,0,
1790374228883,1790374228883__sin_evaluar.jpg,sin_evaluar,0,
1790374229018,1790374229018__sin_evaluar.jpg,sin_evaluar,0,
1790374229154,1790374229154__sin_evaluar.jpg,sin_evaluar,0,
1790374229323,1790374229323__sin_evaluar.jpg,sin_evaluar,0,
1790374229448,1790374229448__sin_evaluar.jpg,sin_evaluar,0,
1790374229593,1790374229593__sin_evaluar.jpg,sin_evaluar,0,
1790374229728,1790374229728__sin_evaluar.jpg,sin_evaluar,0,
1790374229864,1790374229864__sin_evaluar.jpg,sin_evaluar,0,
1790374229997,1790374229997__sin_evaluar.jpg,sin_evaluar,0,
1790374230183,1790374230183__sin_evaluar.jpg,sin_evaluar,0,
1790374230304,1790374230304__sin_evaluar.jpg,sin_evaluar,0,
1790374230461,1790374230461__sin_evaluar.jpg,sin_evaluar,0,
1790374230561,1790374230561__sin_evaluar.jpg,sin_evaluar,0,
